User_Id-Book_Id,Rating
242-343676,8.126303177123427
254-58191,7.474421816083061
503-76983,8.08425727909611
626-340144,7.836261750110708
628-261446,7.377793350600154
638-4590,8.891281508254046
651-121749,7.268605375806117
709-88382,7.69130080765578
882-87584,8.228709852808104
1010-44578,7.515997858852948
1409-108921,7.513532847617794
1591-253027,7.646012359758716
1674-72226,7.676320161467011
1805-70709,7.445092948401338
1848-245898,8.257561152135906
1903-148869,8.462407107207305
2051-362539,7.603539281892653
2103-70309,8.31827065639069
2110-108921,7.8169082688239415
2110-149805,8.041735559051334
2209-360619,7.882783604702249
2276-37349,8.246918010043524
2276-315405,8.296336044050948
2296-158898,7.398661494860053
2442-361894,6.866776435800592
2481-34735,7.787220012631433
2569-121683,7.766417135080184
2665-20592,7.908671648711025
2855-82761,7.605140717566771
2891-94349,7.132600053470054
2972-114450,7.603539281892653
3416-246958,7.766367405463555
3467-82520,7.657221837471695
3643-45632,7.329585854173832
4164-4720,7.400266988455222
4333-268836,7.856811182918375
4385-49810,9.609723256388
4896-237859,8.734200067941705
5350-161441,6.973574699468648
5582-147707,8.804601653168056
5770-27690,7.603539281892653
6251-144768,8.839747145397105
6251-12106,8.767199778881887
6532-316254,8.389372842062025
6543-122126,7.2368740738514985
6543-70692,8.383304145151355
6543-121822,7.631370441257766
6575-37500,7.688470262233514
6575-103040,7.138977873105359
6575-82240,6.8594517079896535
6604-221467,7.763931965164798
6654-252774,7.1254467310740885
6745-365899,7.46226661146011
7050-166416,7.62043381587846
7158-71110,7.549407365467075
7286-238118,8.215872966854437
7286-76546,8.597182003538293
7286-208898,8.07776230404865
7511-183054,7.7396435943393325
7630-39002,7.594066957280308
7867-256048,7.87441670883079
7882-22802,7.61498736135464
7939-363558,7.603539281892653
8067-93721,8.743641905186525
8284-65857,8.248690936470084
8584-231034,6.159301262955353
8584-158729,7.126019076623348
8890-251343,7.986215029819979
8890-147262,7.986215029819979
8971-105557,8.637949146934144
9224-123633,7.578832722533796
9354-108754,8.200518701785521
9571-262117,8.270705700868524
9613-38236,7.924467526936398
9745-118270,7.603539281892653
9747-69248,7.847150524896389
9872-325161,7.422188525793466
9974-60698,7.082619701122488
10067-26891,8.014273109232816
10189-19521,7.684274665268245
10447-44512,6.758836702594018
10618-107561,7.603539281892653
10776-256089,7.699552568037032
11206-226534,7.354069307430046
11245-65012,7.817094099160116
11315-8841,7.33677003614241
11400-219616,7.244414038064692
11676-11535,7.028328204325204
11676-171634,7.302300147180052
11676-138487,7.303871027295727
11676-261216,7.302300147180052
11676-250896,7.302300147180052
11676-108756,7.505828404288656
11676-117830,6.768004613983054
11676-305628,7.302300147180052
11676-306492,6.953677343658888
11676-168809,7.115637346315551
11676-144692,7.453358981769877
11676-7048,6.899825987871985
11676-65304,7.123071353705574
11676-182977,7.479488549156392
11676-8496,7.113424419594859
11676-316219,7.3273537842569185
11676-267506,6.907711065874968
11676-55666,6.950756742905491
11676-306488,7.358819287296145
11676-233979,6.835304636036137
11676-136286,7.180521678222896
11676-133034,7.650771330787679
11676-231935,7.302300147180052
11676-71242,7.702593899704796
11676-117342,7.21175417916367
11676-340946,7.487359251074344
11676-65990,7.302300147180052
11676-250024,7.302300147180052
11676-234904,7.658091449251748
11676-343402,7.302300147180052
11676-70563,8.087419408348731
11676-253797,7.302300147180052
11676-176298,6.792160030714939
11676-306087,7.438893975423841
11676-222876,7.25056820873211
11676-40285,7.353819529703815
11676-370100,7.302300147180052
11676-99580,7.69918161145016
11676-100186,7.122288543465183
11676-112330,7.302300147180052
11687-38505,8.748239735115716
