User_Id-Book_Id,Rating
242-343676,8.04673619355333
254-58191,7.925265830614007
503-76983,7.770245287890524
626-340144,8.000384555401526
628-261446,7.5216536038804485
638-4590,9.080689228766694
651-121749,7.640255397846279
709-88382,7.829180824688804
882-87584,7.8463344528688035
1010-44578,7.770245287890524
1409-108921,7.503798729759974
1591-253027,7.6801515409139665
1674-72226,7.754925773130351
1805-70709,7.742993007066214
1848-245898,8.336739930153433
1903-148869,7.633854908231403
2051-362539,7.770245287890524
2103-70309,7.675420609077736
2110-108921,7.245261246901621
2110-149805,7.636005982543592
2209-360619,7.770245287890524
2276-37349,8.638283847298359
2276-315405,8.638283847298359
2296-158898,7.770245287890524
2442-361894,7.770245287890524
2481-34735,7.830854251327739
2569-121683,7.775403530625067
2665-20592,8.024757140628859
2855-82761,7.48210712790811
2891-94349,7.499367320211459
2972-114450,7.770245287890524
3416-246958,7.941628858759886
3467-82520,7.995889611426557
3643-45632,7.770245287890524
4164-4720,7.706796486886054
4333-268836,7.770245287890524
4385-49810,8.356655667004874
4896-237859,7.8992087924074195
5350-161441,7.553659813029184
5582-147707,9.615898432182767
5770-27690,7.770245287890524
6251-144768,8.986833559734414
6251-12106,8.41855536364866
6532-316254,8.109344820670518
6543-122126,7.602696262129774
6543-70692,8.468910637537068
6543-121822,7.602696262129774
6575-37500,7.992236605201146
6575-103040,7.03436048133485
6575-82240,6.787618077326332
6604-221467,7.770245287890524
6654-252774,7.770245287890524
6745-365899,7.770245287890524
7050-166416,7.770245287890524
7158-71110,7.824809436161898
7286-238118,7.996840538545033
7286-76546,7.996840538545033
7286-208898,7.996840538545033
7511-183054,7.770245287890524
7630-39002,7.8398992268085035
7867-256048,7.821675129193718
7882-22802,7.770245287890524
7939-363558,7.770245287890524
8067-93721,8.60895080493282
8284-65857,7.989084491592597
8584-231034,7.770245287890524
8584-158729,7.770245287890524
8890-251343,7.943035994989763
8890-147262,7.943035994989763
8971-105557,7.270544895503225
9224-123633,7.645874096277015
9354-108754,8.223700081386717
9571-262117,7.935712019089628
9613-38236,7.460882235051673
9745-118270,7.770245287890524
9747-69248,8.6704590146324
9872-325161,7.2346121952231695
9974-60698,7.770245287890524
10067-26891,7.770245287890524
10189-19521,7.770245287890524
10447-44512,6.832106702981961
10618-107561,7.770245287890524
10776-256089,7.810134187259153
11206-226534,7.527139099273012
11245-65012,7.683666884246587
11315-8841,7.702521803485171
11400-219616,7.775243207282282
11676-11535,6.889165403429833
11676-171634,7.720539412132161
11676-138487,7.720539412132161
11676-261216,7.720539412132161
11676-250896,7.720539412132161
11676-108756,7.720539412132161
11676-117830,5.606755359261151
11676-305628,7.720539412132161
11676-306492,7.720539412132161
11676-168809,7.720539412132161
11676-144692,7.720539412132161
11676-7048,7.720539412132161
11676-65304,7.720539412132161
11676-182977,7.720539412132161
11676-8496,7.073278278699855
11676-316219,7.720539412132161
11676-267506,7.720539412132161
11676-55666,7.720539412132161
11676-306488,7.720539412132161
11676-233979,7.720539412132161
11676-136286,7.720539412132161
11676-133034,8.066510304772754
11676-231935,7.720539412132161
11676-71242,8.38488407350263
11676-117342,7.720539412132161
11676-340946,7.720539412132161
11676-65990,7.720539412132161
11676-250024,7.720539412132161
11676-234904,7.720539412132161
11676-343402,7.720539412132161
11676-70563,7.515977664973748
11676-253797,7.720539412132161
11676-176298,7.720539412132161
11676-306087,7.720539412132161
11676-222876,7.720539412132161
11676-40285,7.720539412132161
11676-370100,7.720539412132161
11676-99580,8.015976725172639
11676-100186,8.276047841101851
11676-112330,7.720539412132161
11687-38505,8.491924231895808
11805-363695,7.770245287890524
11940-71126,6.493766382044427
12189-265416,7.770245287890524
12515-66776,7.310720662019967
12538-190372,7.9513636107316055
12538-169777,8.575674253307872
12637-234877,7.770245287890524
12835-253010,7.607410721264802
12981-353090,7.770245287890524
12982-264008,8.189134205919396
13273-78519,8.174897458132286
13347-356457,7.7895847256090756
13518-136156,6.349349460881808
13664-78532,5.466599658847291
13706-216440,7.770245287890524
13709-117353,8.115235743326368
13834-77841,7.770245287890524
13850-8205,8.510783279801155
13995-45213,7.769342090170176
14143-70906,7.770245287890524
14374-243644,7.813339548536399
14387-304035,7.586255040267798
14698-29355,7.563026973299143
14958-266767,7.7060835507586125
15021-89320,7.275898765049416
15021-125820,7.275898765049416
15408-156488,7.462761746650217
15418-162400,8.006731988503986
15421-268182,7.770245287890524
15670-182475,7.8245071156139385
15819-83205,9.00826299198019
15918-316205,8.12078147150593
15945-104431,7.328600864242907
16130-122038,7.9929816102582
16488-197680,7.76834101219646
16634-110991,8.003619995507776
16721-326988,7.412830548930618
16755-67247,7.156253549631249
16795-206345,7.834317631862399
16795-110690,7.834317631862399
16916-43023,9.221368399962834
17171-89406,8.258012991953704
17190-153235,7.718262583204317
17455-113113,7.770245287890524
17475-66788,7.652634387500942
17487-214771,7.770245287890524
17926-314441,7.770245287890524
17950-230448,6.877602508818336
18038-211654,7.770245287890524
18082-174955,8.475575466482839
18096-23388,8.153199790741654
18715-158467,7.770245287890524
19085-329395,8.23998110698826
19429-97156,7.1124409558813015
19709-12289,7.751767478563829
19711-193079,7.515733467812994
20074-136881,7.770245287890524
20119-10374,7.0788585176002
20336-179861,7.814586308145014
20378-67694,7.770245287890524
21014-82229,7.190932115582478
21014-60161,6.424270736501427
21069-87626,7.146490610997958
21097-118199,7.829298203187358
21207-78393,8.059353752777534
21252-17598,8.077339537982496
21404-99592,7.886086271588352
21406-103117,7.224019122576716
21576-173381,7.696316875021979
21903-62542,7.012799737392534
22154-129611,7.384780074348431
22579-108823,7.476645122853739
22605-38776,7.736973886102943
22747-113878,7.770245287890524
23511-175201,8.624087607858113
23571-61349,8.710846218727296
23650-121971,7.770245287890524
23659-93159,7.541374576599296
23768-113076,7.228431462743582
23902-263764,8.061834076750557
23902-173422,7.92881760183951
23902-145525,8.061834076750557
23902-15004,8.061834076750557
23902-302976,8.061834076750557
23902-39487,8.061834076750557
23902-239826,8.061834076750557
23902-217883,8.061834076750557
23902-147517,8.061834076750557
23902-235941,8.061834076750557
23902-106598,8.061834076750557
23902-62010,8.061834076750557
24169-215622,7.770245287890524
24186-158700,7.9746209481941985
24188-63559,7.712887321310989
24342-158729,7.770245287890524
24627-70309,7.369795385796552
24646-315128,7.770245287890524
24933-219324,6.454994219399669
24933-122184,7.454567899840291
25403-68681,7.529562343513498
25409-153235,8.227399607707895
25409-238383,8.477738778958258
25533-142025,7.932356763575123
25601-38051,7.617197957785985
25601-70521,7.7882954520238945
25601-143643,7.7882954520238945
25661-197745,7.770245287890524
25688-60605,7.770245287890524
25804-62542,7.700489296678496
25981-49458,5.930899009479986
25981-201876,5.930899009479986
25981-308542,5.930899009479986
26129-104190,7.770245287890524
26435-148792,7.019036338311495
26521-39254,7.4045603956226955
26593-70309,8.290053059938698
26713-46250,8.545171771183247
26751-144851,7.9556280168060916
26883-240528,7.538460745787076
26883-161652,7.538460745787076
26907-129290,7.770245287890524
27090-366734,7.770245287890524
27228-43076,7.770245287890524
27462-48097,7.0860101158304385
27472-217692,7.895221184779916
27593-349867,7.693675290528625
27617-168692,8.672892608459676
27647-117730,7.26777485462468
27809-303711,7.620615501774641
28017-318,7.770245287890524
28454-166093,7.948128343761664
28454-31215,7.857680043570781
28492-41382,7.757959299106207
28591-101875,8.251846786897136
28591-58852,8.251846786897136
28634-158694,8.791890524016221
28634-82415,8.048217926398817
28667-121831,6.0591974910126165
28790-11535,6.858435759198607
28938-25354,7.312746856298158
29117-362209,7.770245287890524
29117-362211,7.770245287890524
29259-78532,7.647012220860945
29408-118049,7.7697150731798725
29526-113097,9.171493532436166
29820-72974,7.770245287890524
29839-143656,7.770245287890524
29967-238521,7.957172634271701
30170-182289,7.770245287890524
30276-65517,7.237673179008407
30376-170807,7.770245287890524
30511-118049,7.515240749999615
30555-10243,7.196343788965963
30577-180153,7.770245287890524
30594-127624,7.585760296918045
30650-30490,7.922777603954038
30711-18676,7.435515874223847
30735-100938,8.988063104860904
30735-78519,9.100052370643859
30810-258088,7.904657072199691
30972-133516,7.52434631332416
30979-317330,7.510193770373142
31008-210395,7.837059444944409
31008-239873,7.837059444944409
31315-88795,8.714438065221996
31466-144266,7.960695610229591
31556-232047,7.544293642712589
31594-229840,7.770245287890524
31594-14394,7.770245287890524
31668-71107,7.84875313848657
31860-158477,7.570480687368462
31900-12067,7.738544543190477
31978-55872,7.770245287890524
32122-140423,8.418768952482013
32337-22199,7.770245287890524
32362-33215,7.77384518482388
32440-155610,7.408017939714846
32569-180757,8.062711165455212
32721-324415,7.8710189951516245
32773-29626,7.929266766500342
32891-73698,7.770245287890524
32955-148208,7.770245287890524
33145-248893,7.863238053479606
33145-246735,7.863238053479606
33145-251639,7.863238053479606
33283-137553,8.029932383108441
33422-71001,7.340081321473011
33580-100360,8.203254733510592
33795-166093,7.839690765989267
33974-180639,8.00660887996033
33980-67006,7.695878982166977
34227-93586,7.278123998846106
34300-131590,6.240291135698284
34517-140146,7.945246820946326
35320-109176,7.759286983615218
35407-253547,8.22006506260836
35433-258520,8.225656442904352
35433-256113,8.225656442904352
35433-256230,8.225656442904352
35486-339884,7.9620673862117215
35836-139460,4.784194611789934
35857-21359,7.478482865103297
35859-230604,7.64842856345176
35859-146549,7.64842856345176
35859-29749,7.64842856345176
35918-16635,7.710890392342812
36124-217647,7.770245287890524
36200-78556,7.9135217750599125
36299-202777,7.69199476960109
36554-110717,8.859293339021674
36554-16426,8.859293339021674
36606-18500,7.205106510856759
36710-70563,8.372214934883095
36724-327221,7.243163861253171
36749-159181,8.804544603834746
36798-76165,7.770245287890524
36817-132555,6.493498503516031
36822-261631,7.770245287890524
36836-151382,8.443850478698735
36992-155856,7.924017526023674
37113-203267,8.0362844545302
37113-199190,7.770245287890524
37208-59976,8.331022676710074
37227-45040,9.215230931676416
37512-45397,7.084500235509802
37538-144777,8.003926969469465
37644-142444,7.656357579869445
37950-100358,7.873791203384034
37950-218158,7.4535360483840245
38023-154740,8.517143382817943
38045-37681,7.770245287890524
38273-171704,7.225427008455937
38832-133254,8.017712435329022
39281-44038,8.027387502806562
39502-95535,6.5849318133151815
39773-217849,8.641114281529202
40134-113247,7.686528865155779
40318-87677,8.170514670900278
40541-70563,8.372214934883095
40863-161639,7.770245287890524
40889-87677,8.470064183258264
40943-84817,8.95578957268124
40943-128132,8.95578957268124
40974-78532,6.059626022877614
41177-38140,7.24164541601572
41198-316393,8.09953695238735
41224-145766,7.770245287890524
41364-225668,7.802466675099556
41414-46178,7.770245287890524
41634-93548,7.754808832478544
41676-122223,7.792415602167949
41738-124569,7.412370108535913
42055-148244,7.770245287890524
42718-226255,8.109510702483371
42718-189892,8.109510702483371
42718-328716,8.109510702483371
42940-121996,8.017474674342738
43004-174012,7.762991164836544
43246-150809,8.40749928486739
43246-125716,8.40749928486739
43246-106259,8.40749928486739
43309-172137,7.959090356343886
43342-326577,7.770245287890524
43397-264750,7.737735707540162
43687-132645,7.783958606364885
43842-174955,8.857053168465676
43907-44602,8.135689463027038
43977-36979,7.570159585576396
44143-82329,7.770245287890524
44252-118323,10.0
44296-154608,8.00189011252199
44595-121160,7.685560271372796
44595-97304,7.685560271372796
44597-157528,7.994954768517991
44728-118628,8.023191179261012
44842-70161,7.4257042195414
44855-269427,8.372369870054907
44893-122589,6.942112383664527
45014-82761,7.554821991274481
45113-85463,7.953522160747663
45113-139927,8.402486820429711
45148-257477,7.770245287890524
45390-338774,7.770245287890524
45418-187749,7.583937555818657
45418-85940,7.657317340912654
45460-17180,7.8071534040833725
45615-94070,7.5966771837129645
45683-170800,7.82284454028164
45873-67438,7.770245287890524
46156-252698,7.770245287890524
46159-122589,7.457699482013706
46197-366466,8.243974819349416
46229-325541,7.770245287890524
46293-140146,8.099440164426252
46293-108649,7.911824684325892
46690-252870,7.248996778888229
47276-65321,8.102920817943133
47316-127902,8.545308192880931
47316-108863,8.458601547612151
47793-100570,7.647336132004521
47931-199807,7.770245287890524
48025-174936,7.939947219250238
48307-88393,7.787446891902136
48355-137804,7.409565111525547
48364-81533,8.045420148439561
48421-76519,7.743481009065397
48494-77155,8.46314148985866
48579-100326,8.281939201148065
48911-208635,8.659751043463912
48975-16119,7.0885996914082074
48979-87150,8.182257114489698
49109-61250,7.4058786776942975
49144-351477,7.770245287890524
49144-353416,7.770245287890524
49144-350227,7.770245287890524
49144-351973,7.770245287890524
49144-351975,7.770245287890524
49144-265559,7.770245287890524
49154-22409,7.789278876582907
49154-108508,8.022003793629445
49262-166093,8.011613862849202
49460-154785,8.471706533444712
49771-93758,8.061907532620266
49792-109078,7.331261712643107
49889-33203,7.861039083894759
49889-301993,7.861039083894759
49900-219188,7.667979770036118
49900-218892,7.667979770036118
50131-144452,7.904939614411393
50132-61317,7.536576978470723
50141-93988,7.310125664745844
50650-222543,7.571074927831619
50845-3536,7.9450160534506615
50889-362352,7.770245287890524
51252-341142,7.597217757484024
51687-145196,8.159299869219057
51883-139619,8.65720625939785
51941-226534,7.496915229187631
51992-128636,7.95808408848047
52199-3740,8.59498912959965
52256-200578,7.097680332869313
52350-179430,7.770489750854888
52435-147597,7.770245287890524
52584-33642,7.987981734381673
52917-100493,6.571114194536102
53220-168809,8.648362816242175
53220-100005,8.648362816242175
53256-41614,8.53709422490151
53332-113023,8.062983783499623
53365-190928,7.983409666752317
53406-147183,7.778549769616651
53458-2499,7.212665166696745
53537-46267,7.969665605415888
53772-360636,7.770245287890524
54218-184154,7.778985662540128
54374-126223,8.053912401798245
54622-87346,7.701456367062682
54731-238953,7.774697179818308
54888-332083,7.770245287890524
55097-168658,7.136913864432141
55142-11535,6.496806812952047
55187-207463,8.470672727832886
55242-10181,7.911546328767035
55398-44759,8.199985416701466
55438-190916,8.82874144112518
55490-121693,8.636418175423087
55777-226770,7.770245287890524
55799-61527,7.400106051389405
56035-158467,7.770245287890524
56178-118400,7.770245287890524
56271-147616,7.437826361920288
56271-123187,7.437826361920288
56271-333845,7.437826361920288
56342-43481,8.322002809170758
56399-123519,9.315618681346155
56399-92055,9.315618681346155
56399-208129,9.315618681346155
56399-154208,9.315618681346155
56661-115830,8.012461671430174
56715-122177,7.770245287890524
56959-29626,8.933503089596218
56959-85647,8.933503089596218
56959-192968,8.933503089596218
57354-94221,7.770245287890524
57620-1724,7.8436492972148875
58351-61161,7.506039203615625
58363-38302,7.489135107659376
58522-45739,7.770245287890524
58612-113262,7.980502099832882
58648-219616,7.770245287890524
58768-138836,7.448838617334235
58855-165016,7.51067297549956
59113-159758,7.793986010388109
59172-35930,9.263847252608024
59172-242528,9.263847252608024
59172-86723,9.263847252608024
59189-82675,7.958384659308818
59269-94854,8.394249339124734
59504-75215,7.744843281885837
59524-7670,6.516299031606103
59770-147468,7.180512824169189
59812-8585,7.611270840156782
59948-248522,7.834536704046714
59978-232173,7.770245287890524
59982-39254,7.750527830883295
60004-170337,7.640134549330246
60138-143679,8.175273973539142
60229-87346,7.7955874310203015
60244-140949,8.036896730492394
60244-170412,8.036896730492394
60244-8392,8.036896730492394
60244-61510,8.036896730492394
60244-93138,8.036896730492394
60244-18796,8.487982946514919
60263-66741,8.896000798947263
60427-120068,8.669739396571293
60569-175094,7.705964265236777
61028-182062,8.109394359579191
61205-110859,7.28367380016202
61307-170328,7.999776721408972
61427-116676,8.23421676261592
61497-256311,7.616669492335368
61901-143686,7.9784669389210565
62339-155522,7.770245287890524
62440-7863,7.770245287890524
62484-316219,7.770245287890524
62688-225515,7.72165900966317
62881-19368,7.414497339809227
62895-306483,7.47704719104843
62929-70985,7.770245287890524
62958-1652,8.332401292829978
63144-242270,7.770245287890524
63650-256290,7.657241948251204
63665-246930,7.694622705257283
63675-242009,7.770245287890524
63714-333173,8.317073512511998
63714-334101,8.317073512511998
63714-322605,8.317073512511998
63714-161350,8.317073512511998
63721-119213,7.770245287890524
63812-264638,6.935305585065965
64076-67457,7.770245287890524
64448-364979,7.178058941329146
64921-103887,8.277585558308365
65004-11535,7.318155547612041
65398-224684,7.770245287890524
65549-175320,6.771819157693432
66100-166160,7.896728594784629
66483-256369,8.224002053859072
66483-303841,8.224002053859072
66485-256543,8.061075255408964
66680-121691,5.705907375313416
66765-35155,7.552030680749839
66842-143788,7.939718421571059
66901-166093,7.839690765989267
66942-61812,7.1114529485552564
66942-6463,6.972645126105844
67079-154993,7.545611806571955
67203-306796,7.770245287890524
67415-212315,7.319124052650102
67591-159397,7.637612244063759
67620-241145,7.770245287890524
67693-158771,8.53494072584952
67710-130736,7.477197504474875
67774-44194,7.144098955367926
68067-20592,7.796522905465089
68198-93267,7.434387219008756
68555-222590,7.372352010544792
68998-58788,7.90273457806108
69063-306066,7.773389141883222
69078-233763,7.738340403236957
69089-333090,7.401380269803808
69089-324780,7.894622998153513
69120-239416,7.770245287890524
69389-190917,8.102407068328692
69697-55684,8.971049263489421
69808-335904,7.140855708600849
69945-100470,7.849158538244976
70066-52638,7.770245287890524
70186-92356,8.069096543790202
70318-163486,7.358326132089774
70569-155637,7.835960776230181
70594-45318,8.261806179021074
70878-82229,7.305473267591555
70999-235670,7.770245287890524
71269-137928,7.770245287890524
71676-252678,7.770245287890524
71712-228336,6.942092984567949
71722-366699,7.770245287890524
71900-7048,7.288136785724108
71957-254722,7.682400511113115
72214-166093,8.171688140969446
72276-19128,7.5272288023889375
72276-79537,7.5272288023889375
72285-368442,7.770245287890524
72352-87145,7.500250441133052
72523-117506,7.59001389690036
72707-316299,8.992038684830652
72742-234741,7.409585840352414
72888-173422,7.491635850028697
73504-161192,7.770245287890524
73681-70759,8.240304617541922
73681-270385,8.240304617541922
73681-100234,7.7625825950186
74023-216001,7.770245287890524
74106-187741,7.847002175275059
74286-118603,7.973051160725058
74297-46007,7.700638342515789
74911-35993,8.146863165570162
74929-253016,7.770245287890524
75028-71192,7.094205255154913
75208-305929,7.770245287890524
75300-316299,8.75644060297156
75306-252183,7.74625636880987
75343-265559,7.770245287890524
75429-119101,7.8335792280874434
75591-94127,8.556725409336135
75591-60141,8.403616151370786
75819-196371,7.577624300904102
75819-12208,7.577624300904102
76173-82761,7.204957267052679
76257-45397,7.440730960376862
76318-23409,7.770245287890524
76345-263795,7.770245287890524
