User_Id-Book_Id,Rating
242-343676,8.336402909225885
254-58191,7.415104578420802
503-76983,8.383021930227326
626-340144,7.976940375407799
628-261446,7.303604282374245
638-4590,9.278288709939543
651-121749,7.120920421504527
709-88382,7.627347601012428
882-87584,8.390225430141502
1010-44578,7.51687613821395
1409-108921,7.53757356378221
1591-253027,7.662131600084298
1674-72226,7.839621338372584
1805-70709,7.380535393874221
1848-245898,8.579288254450738
1903-148869,8.768336158689177
2051-362539,7.603539281892653
2103-70309,8.654184036651264
2110-108921,7.952899108506905
2110-149805,8.134046442899441
2209-360619,7.917370646913674
2276-37349,8.258909772366486
2276-315405,8.334198964246847
2296-158898,7.387091488515535
2442-361894,6.709787856454124
2481-34735,7.830082855323763
2569-121683,7.765996124218611
2665-20592,7.971960158251267
2855-82761,7.448843108525488
2891-94349,7.0516830325579605
2972-114450,7.603539281892653
3416-246958,7.803365678579295
3467-82520,7.743550079245584
3643-45632,7.2140732237001215
4164-4720,7.225813037858316
4333-268836,7.901369513476195
4385-49810,9.760957565569408
4896-237859,9.193883455638016
5350-161441,6.708340129463711
5582-147707,8.969957403087378
5770-27690,7.603539281892653
6251-144768,9.004747861376698
6251-12106,8.850090179055726
6532-316254,8.600117990727732
6543-122126,7.0990540763690175
6543-70692,8.595118452013244
6543-121822,7.642853167788093
6575-37500,7.893685702820679
6575-103040,7.125471173192353
6575-82240,6.809545840222714
6604-221467,7.857068132213461
6654-252774,7.081232420570442
6745-365899,7.457452165494205
7050-166416,7.634354367244063
7158-71110,7.474497651609134
7286-238118,8.336544082927004
7286-76546,8.792042701812711
7286-208898,8.10728423303953
7511-183054,7.738948017196187
7630-39002,7.575438977519845
7867-256048,7.948811246560932
7882-22802,7.621868638970854
7939-363558,7.603539281892653
8067-93721,9.150875820529514
8284-65857,8.490316727732507
8584-231034,5.520322699086104
8584-158729,6.665457773504607
8890-251343,8.054128676718422
8890-147262,8.054128676718422
8971-105557,8.954100029742294
9224-123633,7.580286213358453
9354-108754,8.442810411266343
9571-262117,8.482066301309837
9613-38236,8.107470508008001
9745-118270,7.603539281892653
9747-69248,7.962099785429358
9872-325161,7.394438148574374
9974-60698,6.826889200259626
10067-26891,8.183251058724716
10189-19521,7.685988013172577
10447-44512,6.540170788951777
10618-107561,7.603539281892653
10776-256089,7.756686502452614
