User_Id-Book_Id,Rating
242-343676,8.366655511499138
254-58191,7.351320091434689
503-76983,8.73716250610589
626-340144,8.265482711731151
628-261446,6.4471419949789395
638-4590,9.643287019964836
651-121749,6.98571402040723
709-88382,7.01167953847124
882-87584,7.185965445543852
1010-44578,7.312236244164321
1409-108921,8.083881329970328
1591-253027,7.467841349594603
1674-72226,7.761395196572148
1805-70709,6.983298212744346
1848-245898,8.485162372276047
1903-148869,8.561545115271045
2051-362539,7.603539281892653
2103-70309,8.999336623753354
2110-108921,8.642279168525153
2110-149805,8.113812136484103
2209-360619,8.816890778491901
2276-37349,8.440154289547682
2276-315405,8.312593069678284
2296-158898,7.208496411097199
2442-361894,6.740983420955906
2481-34735,8.46633123438351
2569-121683,8.001795497698266
2665-20592,7.919262947533293
2855-82761,6.292097130351014
2891-94349,6.834758909163021
2972-114450,7.603539281892653
3416-246958,8.464175020355219
3467-82520,7.80052027181993
3643-45632,6.9874895759190965
4164-4720,6.624756234679225
4333-268836,8.221463998400893
4385-49810,9.807260733529363
4896-237859,9.611109789789422
5350-161441,6.462465451115312
5582-147707,8.338780514310125
5770-27690,7.603539281892653
6251-144768,8.995485605224124
6251-12106,9.056613374749197
6532-316254,9.955928351364356
6543-122126,8.063296643573018
6543-70692,8.251301963939287
6543-121822,8.248060894778332
6575-37500,8.305151351846707
6575-103040,7.183432040896257
6575-82240,5.0205077869623755
6604-221467,7.909791160022356
6654-252774,6.231770950461528
6745-365899,7.050514963916497
7050-166416,7.635694269116449
7158-71110,8.383660486601347
7286-238118,8.19721047150232
7286-76546,10.0
7286-208898,7.978131706561571
7511-183054,8.028984744974757
7630-39002,7.6392524385374205
7867-256048,8.459960426674733
7882-22802,7.649794032990468
7939-363558,7.603539281892653
8067-93721,10.0
8284-65857,8.524911086784348
8584-231034,4.156743357820595
8584-158729,6.369230318962226
8890-251343,7.990894442443063
8890-147262,7.990894442443063
8971-105557,8.591625029993352
9224-123633,7.48303590347861
9354-108754,8.88144231249781
9571-262117,8.928961064897468
9613-38236,8.49716312307083
9745-118270,7.603539281892653
9747-69248,8.918043044881209
