User_Id-Book_Id,Rating
242-343676,8.279989187484611
254-58191,7.381760340657637
503-76983,8.30876336755888
626-340144,7.9409026419683135
628-261446,7.23161533439275
638-4590,9.135498937955512
651-121749,7.134756357709681
709-88382,7.361031744913828
882-87584,8.513929500780385
1010-44578,7.5263243726765765
1409-108921,7.403405659095719
1591-253027,7.670947183199402
1674-72226,8.027308441810705
1805-70709,7.415885792324451
1848-245898,8.4711116960248
1903-148869,8.751490643036092
2051-362539,7.603539281892653
2103-70309,8.475483934071258
2110-108921,7.730647712447576
2110-149805,8.102409112924814
2209-360619,8.005540142884394
2276-37349,8.096939215887488
2276-315405,8.289845968101515
2296-158898,7.4973638953067265
2442-361894,6.7607901229848695
2481-34735,7.879960424089788
2569-121683,7.795665879996177
2665-20592,7.962753578256956
2855-82761,7.348737979156797
2891-94349,6.977029630395272
2972-114450,7.603539281892653
3416-246958,7.673074582930003
3467-82520,7.785072918401716
3643-45632,7.310735101362306
4164-4720,7.288692312929767
4333-268836,7.880623747064988
4385-49810,9.732000893230312
4896-237859,9.433888476851513
5350-161441,6.771266965575245
5582-147707,9.398277245034759
5770-27690,7.603539281892653
6251-144768,8.686140565861555
6251-12106,8.51813253374137
6532-316254,8.640824935011933
6543-122126,7.379732487466882
6543-70692,7.988947580219651
6543-121822,7.8273783753799115
6575-37500,8.163540764664406
6575-103040,7.6399835751387215
6575-82240,7.392558377941491
6604-221467,7.824114360733776
6654-252774,7.118835961273545
6745-365899,7.462942365091738
7050-166416,7.617576510112878
7158-71110,7.5155499904613094
7286-238118,8.2616019586355
7286-76546,8.654951202733153
7286-208898,8.629287567708735
7511-183054,7.724406087773536
7630-39002,7.584226803052475
7867-256048,8.003864904673666
7882-22802,7.6439937797225
7939-363558,7.603539281892653
8067-93721,8.698096227339821
8284-65857,8.300283957698413
8584-231034,5.769624574211768
8584-158729,6.6784332352817595
8890-251343,8.05923039595877
8890-147262,8.05923039595877
8971-105557,8.911933588245295
9224-123633,7.592856446511243
9354-108754,8.412782125469764
9571-262117,8.166643124401386
9613-38236,8.174591763788937
9745-118270,7.603539281892653
9747-69248,8.274855328163225
9872-325161,7.387268124747762
9974-60698,6.76603612629474
10067-26891,8.164875846606032
10189-19521,7.681950250372406
10447-44512,6.802949964868951
10618-107561,7.603539281892653
10776-256089,7.737676932918249
11206-226534,7.227172034590216
11245-65012,7.887233038788862
11315-8841,7.442821717877831
11400-219616,7.3433067958727225
11676-11535,7.945579494842924
11676-171634,7.30293186020533
11676-138487,7.099347894672867
11676-261216,7.30293186020533
11676-250896,7.30293186020533
11676-108756,7.374272888535214
11676-117830,7.308131325713068
11676-305628,7.30293186020533
11676-306492,5.914508720889548
11676-168809,7.233550156729315
11676-144692,7.555973585019461
11676-7048,6.098644432712468
11676-65304,7.580261753233564
11676-182977,7.279442492277753
11676-8496,5.873920738424387
11676-316219,6.549061303901443
11676-267506,7.0524918493038635
11676-55666,7.3146759933724095
11676-306488,6.982456624571348
11676-233979,6.222853264486725
11676-136286,7.281808305566776
11676-133034,8.747496168935934
11676-231935,7.30293186020533
11676-71242,6.973302519248864
11676-117342,7.261141480529116
11676-340946,7.8034945061378105
11676-65990,7.30293186020533
11676-250024,7.30293186020533
11676-234904,7.813266685701884
11676-343402,7.30293186020533
11676-70563,6.557290495800147
11676-253797,7.30293186020533
11676-176298,5.663817251140138
11676-306087,7.275496785957729
11676-222876,7.61640092174863
11676-40285,7.41632157923256
11676-370100,7.30293186020533
11676-99580,7.124432999400755
11676-100186,6.037871973359292
11676-112330,7.30293186020533
11687-38505,8.709378644950869
11805-363695,7.243598776102628
11940-71126,6.5173529416067515
12189-265416,6.9535298906965615
12515-66776,5.6973288885200395
12538-190372,8.039511976569251
12538-169777,8.20594284105256
12637-234877,7.7753523157806494
12835-253010,6.282224382856882
12981-353090,5.665951873819942
12982-264008,8.12026500310085
13273-78519,7.984064780488849
13347-356457,7.9434950633009676
